locationId,name,stateCode,districtCode,fisheriesType,latitude,longitude,month,airTemperatureC,weatherCondition,windSpeedKmph,windDirectionDeg,rainfallMm,visibilityKm,significantWaveHeightM,wavePeriodSec,waveDirectionDeg,swellHeightM,swellPeriodSec,seaCondition,seaSurfaceTemperatureC,surfaceCurrentSpeedMs,surfaceCurrentDirectionDeg,mixedLayerDepthM,d20DepthM,chlorophyllMgM3,pfzPotentialScore,fishingPotential,cycloneStatus,cycloneRiskScore,cycloneDistanceKm,cycloneWindKmph,marineWarning,highWaveAlert,dataType,modelBasis,waveApplicability
loc_5151,Morak,24,127,inland,24.7266,75.95576,10,28.0,partly_cloudy,11.0,134.0,5.4,6.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5151,Morak,24,127,inland,24.7266,75.95576,11,27.8,partly_cloudy,13.3,206.0,4.6,7.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5152,Bhānūr,40,691,inland,17.48986,78.17737,10,29.9,partly_cloudy,13.1,199.0,7.7,7.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5152,Bhānūr,40,691,inland,17.48986,78.17737,11,29.2,clear,13.9,224.0,4.9,7.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5153,Loharda,35,437,inland,22.59183,76.59569,10,28.6,partly_cloudy,11.6,151.0,6.0,6.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5153,Loharda,35,437,inland,22.59183,76.59569,11,26.5,cloudy,8.6,58.0,1.4,5.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5154,Vālavandānkottai,25,614,inland,10.76071,78.83705,10,31.1,partly_cloudy,13.1,199.0,7.7,7.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5154,Vālavandānkottai,25,614,inland,10.76071,78.83705,11,28.5,cloudy,8.5,55.0,1.3,5.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5155,Kampil,36,159,inland,27.61268,79.27687,10,27.0,cloudy,9.4,84.0,3.6,5.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5155,Kampil,36,159,inland,27.61268,79.27687,11,27.9,clear,15.2,263.0,5.8,8.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5156,Maoli,24,130,inland,24.78348,73.98389,10,29.0,clear,14.1,229.0,8.7,7.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5156,Maoli,24,130,inland,24.78348,73.98389,11,27.9,partly_cloudy,13.8,221.0,4.9,7.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5157,Candolim,33,585,marine,15.51807,73.76259,10,29.2,partly_cloudy,10.2,106.0,1.7,8.8,0.81,5.9,96.0,0.59,6.7,slight,28.3,0.26,61.0,37.0,82.0,0.28,34.0,low,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5157,Candolim,33,585,marine,15.51807,73.76259,11,29.6,clear,11.6,234.0,7.4,7.8,1.01,6.7,234.0,0.74,8.7,moderate,28.4,0.34,189.0,74.0,132.0,0.61,49.0,moderate,none,10.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5158,Pattanam,25,632,inland,10.98084,77.05419,10,29.4,cloudy,8.1,43.0,2.1,5.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5158,Pattanam,25,632,inland,10.98084,77.05419,11,30.3,partly_cloudy,13.8,222.0,4.9,7.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5159,Kollankoil,25,610,inland,11.12815,77.74364,10,30.0,cloudy,10.0,101.0,4.2,5.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5159,Kollankoil,25,610,inland,11.12815,77.74364,11,30.2,partly_cloudy,13.6,214.0,4.7,7.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5160,Palidevad,16,520,marine,19.0006,73.13381,10,29.9,cloudy,12.6,223.0,6.9,7.9,1.07,6.2,217.0,0.84,8.6,moderate,28.1,0.29,178.0,45.0,129.0,0.4,40.0,low,none,23.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5160,Palidevad,16,520,marine,19.0006,73.13381,11,27.9,partly_cloudy,9.9,136.0,3.0,8.1,0.92,6.2,131.0,0.65,7.2,slight,27.9,0.3,91.0,62.0,95.0,0.43,36.0,low,none,13.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5161,Bargaon,24,130,inland,24.63239,73.68258,10,27.2,cloudy,8.5,56.0,2.6,5.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5161,Bargaon,24,130,inland,24.63239,73.68258,11,28.8,clear,16.2,296.0,6.5,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5162,Kavundanpālaiyam,25,633,inland,11.16247,77.26229,10,30.8,partly_cloudy,12.6,182.0,7.1,7.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5162,Kavundanpālaiyam,25,633,inland,11.16247,77.26229,11,29.3,partly_cloudy,10.9,129.0,2.9,6.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5163,Ganeshpur,16,506,inland,21.15026,79.64418,10,30.3,clear,16.2,295.0,11.1,8.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5163,Ganeshpur,16,506,inland,21.15026,79.64418,11,27.1,cloudy,9.5,85.0,2.0,5.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5164,Bārhi Mājra,10,071,inland,30.11406,77.30547,10,27.5,partly_cloudy,12.2,170.0,6.6,6.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5164,Bārhi Mājra,10,071,inland,30.11406,77.30547,11,26.3,partly_cloudy,11.7,154.0,3.4,6.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5165,Paralam,13,594,marine,10.45908,76.19418,10,30.8,partly_cloudy,12.8,169.0,10.8,6.8,1.22,7.6,178.0,0.75,7.7,moderate,29.5,0.43,124.0,84.0,105.0,1.13,70.0,moderate,none,7.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5165,Paralam,13,594,marine,10.45908,76.19418,11,29.6,partly_cloudy,13.5,151.0,3.7,7.9,1.13,6.8,151.0,0.77,7.5,moderate,29.0,0.35,106.0,75.0,98.0,0.78,55.0,moderate,none,4.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5166,Sāntpur,24,117,inland,24.47052,72.7703,10,27.6,cloudy,9.8,96.0,4.0,5.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5166,Sāntpur,24,117,inland,24.47052,72.7703,11,28.6,clear,15.8,282.0,6.2,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5167,Kantilo,21,385,inland,20.36152,85.19212,10,28.5,cloudy,10.3,113.0,4.6,6.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5167,Kantilo,21,385,inland,20.36152,85.19212,11,26.9,cloudy,8.4,51.0,1.2,5.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5168,Maheshari,10,085,inland,28.21452,76.82182,10,29.4,clear,16.9,317.0,11.9,9.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5168,Maheshari,10,085,inland,28.21452,76.82182,11,28.3,clear,16.6,308.0,6.7,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5169,Pāli,16,520,marine,18.53797,73.22218,10,30.3,clear,11.9,259.0,8.5,8.1,0.96,6.3,254.0,0.77,9.1,slight,28.1,0.3,214.0,48.0,143.0,0.44,44.0,low,none,13.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5169,Pāli,16,520,marine,18.53797,73.22218,11,27.8,partly_cloudy,10.3,120.0,2.3,7.0,1.09,7.6,130.0,0.6,7.0,moderate,28.5,0.44,75.0,100.0,89.0,0.99,55.0,moderate,none,2.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5170,Nandej,09,474,inland,22.89558,72.67916,10,29.2,partly_cloudy,13.8,219.0,8.4,7.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5170,Nandej,09,474,inland,22.89558,72.67916,11,28.9,clear,15.8,282.0,6.2,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5171,Rakhabh Dev,24,130,inland,24.07564,73.69304,10,29.8,clear,16.2,295.0,11.1,8.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5171,Rakhabh Dev,24,130,inland,24.07564,73.69304,11,28.9,clear,16.5,304.0,6.7,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5172,Pardi Kanade,09,492,marine,21.09392,72.87738,10,29.9,clear,13.1,259.0,8.5,7.1,1.2,6.9,260.0,0.89,9.1,moderate,28.1,0.36,214.0,62.0,144.0,0.66,49.0,moderate,none,25.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5172,Pardi Kanade,09,492,marine,21.09392,72.87738,11,28.4,cloudy,11.0,219.0,6.7,6.8,1.15,7.3,225.0,0.76,8.5,moderate,28.1,0.4,174.0,91.0,129.0,0.86,52.0,moderate,none,19.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5173,Tiruvalam,25,605,inland,12.98247,79.26612,10,31.4,clear,15.1,261.0,9.9,8.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5173,Tiruvalam,25,605,inland,12.98247,79.26612,11,29.4,partly_cloudy,12.2,171.0,3.8,6.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5174,Dābhol,16,528,marine,17.58971,73.18001,10,29.8,cloudy,11.2,195.0,5.7,7.8,0.99,6.7,195.0,0.69,8.1,slight,28.4,0.34,150.0,59.0,118.0,0.61,48.0,moderate,none,9.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5174,Dābhol,16,528,marine,17.58971,73.18001,11,28.2,partly_cloudy,10.5,139.0,3.2,8.1,0.93,6.5,137.0,0.63,7.3,slight,28.2,0.33,94.0,70.0,96.0,0.54,41.0,low,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5175,Paluvai,13,594,marine,10.57826,76.05535,10,30.6,partly_cloudy,12.6,154.0,9.1,7.0,1.18,7.5,162.0,0.73,7.5,moderate,29.4,0.42,109.0,79.0,99.0,1.06,67.0,moderate,none,6.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5175,Paluvai,13,594,marine,10.57826,76.05535,11,30.9,clear,15.4,266.0,8.8,7.3,1.27,7.1,269.0,0.93,9.2,moderate,29.1,0.38,221.0,83.0,143.0,0.89,63.0,moderate,none,12.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5176,Donkamokam,03,710,inland,25.93338,92.70736,10,27.5,cloudy,10.0,102.0,4.2,5.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5176,Donkamokam,03,710,inland,25.93338,92.70736,11,26.2,cloudy,9.4,83.0,1.9,5.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5177,Tittangulam,25,627,inland,9.1706,77.89835,10,29.8,cloudy,8.6,59.0,2.7,5.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5177,Tittangulam,25,627,inland,9.1706,77.89835,11,30.7,clear,14.3,235.0,5.2,7.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5178,Gandhinagar,25,605,inland,12.95465,79.14074,10,30.8,partly_cloudy,13.5,210.0,8.1,7.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5178,Gandhinagar,25,605,inland,12.95465,79.14074,11,29.0,partly_cloudy,11.1,138.0,3.1,6.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5179,Bhojudih,38,355,inland,23.63962,86.44105,10,30.1,clear,16.9,316.0,11.9,8.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5179,Bhojudih,38,355,inland,23.63962,86.44105,11,26.7,cloudy,9.7,92.0,2.1,5.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5180,Mettuppālaiyam,25,610,inland,11.45034,77.56823,10,31.8,clear,15.6,276.0,10.4,8.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5180,Mettuppālaiyam,25,610,inland,11.45034,77.56823,11,30.2,clear,13.9,223.0,4.9,7.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5181,Vavdi Bujarg,09,484,inland,22.77532,73.64213,10,28.1,cloudy,10.4,115.0,4.7,6.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5181,Vavdi Bujarg,09,484,inland,22.77532,73.64213,11,29.1,clear,16.4,302.0,6.6,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5182,Zafarābād,36,194,inland,25.69867,82.73354,10,29.0,clear,14.4,239.0,9.1,7.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5182,Zafarābād,36,194,inland,25.69867,82.73354,11,28.2,clear,15.1,261.0,5.7,8.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5183,Katra,12,020,inland,32.99167,74.93195,10,26.7,partly_cloudy,11.3,144.0,5.7,6.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5183,Katra,12,020,inland,32.99167,74.93195,11,26.0,partly_cloudy,12.3,175.0,3.9,6.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5184,Pāli,36,167,inland,24.49188,78.41617,10,27.1,cloudy,8.1,45.0,2.2,5.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5184,Pāli,36,167,inland,24.49188,78.41617,11,27.5,partly_cloudy,12.3,174.0,3.9,6.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5185,Māsināyakkanpatti,25,608,inland,11.66742,78.22832,10,31.3,clear,14.3,237.0,9.0,7.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5185,Māsināyakkanpatti,25,608,inland,11.66742,78.22832,11,29.1,cloudy,10.6,122.0,2.8,6.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5186,Parakād,13,594,marine,10.50049,76.15403,10,31.4,cloudy,13.7,224.0,16.9,7.7,1.14,6.8,225.0,0.83,8.6,moderate,29.2,0.35,179.0,60.0,126.0,0.78,61.0,moderate,none,11.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5186,Parakād,13,594,marine,10.50049,76.15403,11,30.5,clear,14.9,233.0,7.3,8.7,1.06,6.0,223.0,0.88,8.7,moderate,28.6,0.26,188.0,50.0,130.0,0.4,46.0,moderate,none,10.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5187,Kāsipālaiyam,25,610,inland,11.45583,77.33138,10,30.0,cloudy,10.2,108.0,4.4,6.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5187,Kāsipālaiyam,25,610,inland,11.45583,77.33138,11,30.6,clear,15.0,258.0,5.7,8.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5188,Cortalim,33,586,marine,15.40247,73.90881,10,30.3,cloudy,11.3,204.0,6.0,8.4,0.9,6.1,197.0,0.7,8.3,slight,28.4,0.29,159.0,43.0,120.0,0.37,42.0,low,none,10.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5188,Cortalim,33,586,marine,15.40247,73.90881,11,28.6,partly_cloudy,10.6,142.0,3.3,7.9,0.97,6.8,143.0,0.63,7.3,slight,28.5,0.35,97.0,76.0,97.0,0.64,47.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5189,Baldeogarh,35,424,inland,24.75619,79.06715,10,29.9,clear,16.7,310.0,11.6,8.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5189,Baldeogarh,35,424,inland,24.75619,79.06715,11,28.7,clear,16.3,297.0,6.5,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5190,Senur,25,605,inland,12.94702,79.10705,10,31.0,clear,14.0,228.0,8.7,7.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5190,Senur,25,605,inland,12.94702,79.10705,11,30.1,clear,14.2,232.0,5.1,7.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5191,Ujalaiwadi,16,530,inland,16.66536,74.27108,10,29.7,partly_cloudy,12.1,167.0,6.5,6.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5191,Ujalaiwadi,16,530,inland,16.66536,74.27108,11,27.6,cloudy,8.8,66.0,1.6,5.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5192,Tiruppūndurutti,25,620,inland,10.86208,79.08149,10,31.4,clear,14.1,229.0,8.8,7.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5192,Tiruppūndurutti,25,620,inland,10.86208,79.08149,11,29.7,partly_cloudy,12.1,167.0,3.7,6.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5193,Balaga,02,542,marine,18.31545,83.89326,10,29.8,cloudy,13.5,234.0,15.2,5.6,1.38,7.6,243.0,0.92,8.4,moderate,29.0,0.43,184.0,82.0,124.0,1.2,66.0,moderate,elevated,50.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5193,Balaga,02,542,marine,18.31545,83.89326,11,29.2,clear,15.0,264.0,7.6,6.9,1.26,6.3,257.0,1.01,8.8,moderate,28.2,0.29,214.0,59.0,135.0,0.63,47.0,moderate,elevated,59.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_5194,Ākera,24,110,inland,27.01208,75.80884,10,26.9,cloudy,8.7,63.0,2.8,5.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5194,Ākera,24,110,inland,27.01208,75.80884,11,26.0,cloudy,9.2,76.0,1.8,5.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5195,Rādhākishorepur,26,654,inland,23.53682,91.49152,10,28.1,cloudy,10.6,121.0,4.9,6.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5195,Rādhākishorepur,26,654,inland,23.53682,91.49152,11,28.3,clear,14.2,234.0,5.2,7.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5196,Chandīman,10,069,inland,30.73171,76.89877,10,27.9,partly_cloudy,13.7,216.0,8.3,7.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5196,Chandīman,10,069,inland,30.73171,76.89877,11,27.9,clear,16.6,308.0,6.7,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5197,Durga Nagar Part-V,03,316,inland,24.88149,92.88213,10,27.9,partly_cloudy,10.9,130.0,5.2,6.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5197,Durga Nagar Part-V,03,316,inland,24.88149,92.88213,11,28.9,clear,16.7,309.0,6.8,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5198,Mowād,16,505,inland,21.46475,78.45103,10,29.6,clear,14.1,228.0,8.7,7.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5198,Mowād,16,505,inland,21.46475,78.45103,11,29.3,clear,16.3,297.0,6.5,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5199,Kumārmunda,21,374,inland,22.3,84.78333,10,28.3,cloudy,10.6,120.0,4.9,6.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5199,Kumārmunda,21,374,inland,22.3,84.78333,11,28.6,clear,14.7,248.0,5.4,8.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5200,Mustafābād,10,071,inland,30.2022,77.14873,10,27.4,partly_cloudy,12.1,168.0,6.6,6.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5200,Mustafābād,10,071,inland,30.2022,77.14873,11,27.1,clear,14.2,233.0,5.1,7.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5201,Bogādi,19,577,inland,12.30301,76.59821,10,31.0,partly_cloudy,13.7,218.0,8.3,7.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5201,Bogādi,19,577,inland,12.30301,76.59821,11,30.6,clear,15.5,273.0,6.0,8.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5202,Khandpara,21,385,inland,20.26436,85.17673,10,27.9,cloudy,8.3,49.0,2.3,5.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_5202,Khandpara,21,385,inland,20.26436,85.17673,11,29.4,clear,16.0,290.0,6.4,8.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
